1735	썸 	소유 (SOYOU)	[409, 3060, 3824]	['썸', 'Feat', '릴', '보이', '짜증', '맘', '이상', '혼자', '방', '혼자', '티비', '드라마', '잠', '때', '한번', '핸드폰', '요즘', '사이', '연인', '연인', '연인', '날', '친구', '말', '요즘', '아침', '문자', '눈', '하루', '끝', '목소리', '파', '주말', '사람', '속', '요즘', '친구', '말', '요즘', '요즘', '선', '뒤', '날', '사랑', '고백', '친구', '인척', '연인', '인척', '행동', '모습', '전부', '생각', '수록', '진심', 'girl', 're', 'ambiguous', '기적', 'lotto', '표현', '미소', '표정', '요즘', '맘', '속', '날', '눈', '딴청', '피곤', '힘', '말해줘', '사랑', '말']
1736	Come Back Home	2NE1	[3469, 1762, 2804]	['숨소리', '눈물', '향기', '말', '거짓말', 're', 'Home', 'home', '세상', '끝', '날', '곁', 'home', 'home', '아픔', '뒤', 'HOME', 'HOME', 'baby', 'baby', 'baby', 'baby', 'baby', 'baby', 'baby', 'baby', 'baby', 'baby', '대답', 'yeah', '시간', '속', '앞', '날', 'Home', 'home', '세상', '끝', '날', '곁', 'home', 'home', '아픔', '뒤', 'home', 'home', 'baby', 'baby', 'baby', 'baby', 'baby', 'baby', 'baby', 'baby', 'baby', 'baby', 'Home', 'home', '세상', '끝', '날', '곁', 'home', 'home', '아픔', '뒤']
1737	Mr.Mr.	소녀시대 (GIRLS' GENERATION)	[389, 1910, 2417]	['걱정', '재고', 'Uh', 'Uh', '하루', '불안', '눈', 'Bad', 'Bad', 'Bad', 'boy', 'bad', 'Mr', 'Mr', '날', 'Mr', 'Mr', '날', '가슴', 'Mr', 'Mr', '최고', '남자', 'Mr', 'Mr', '상처', '유리', '조각', '별', 'Mr', 'Mr', 'Mr', 'Mr', '선택', 'Mr', 'Mr', '비밀', 'Mr', '인지', 'Uh', 'Uh', '미래', '열쇠', '소년', '꿈', '눈', '속', '날', 'Mi', 'Mi', 'Mister', 'Rock', 'world', 'Mr', 'Mr', '날', 'Mr', 'Mr', '날', '가슴', 'Mr', 'Mr', '최고', '남자', 'Mr', 'Mr', '상처', '유리', '조각', '별', 'Mr', 'Mr', 'Mr', 'Mr', '선택', 'Mr', 'Mr', 'Mr', 'Mr', 'Mr', 'Mr', 'Mr', 'Mr', '세상', '안', '앞', 'Mr', 'Mr', 'Mister', '대만', '내일', '앞', '안', 'Mister', 'Mr', 'Mr', '날', 'Mr', 'Mr', '날', '가슴', 'Mr', 'Mr', '최고', '남자', 'Mr', 'Mr', '상처', '유리', '조각', '별', 'Mr', 'Mr', 'Mr', 'Mr', '최고', '남자', 'Mr', 'Mr', 'Mr', 'Mr']
1738	너 아님 안돼	2NE1	[656, 872, 959]	['만남', '운명', '만남', '이제', '님', '남', '향기', 'turnt', '사랑', '역전', '오늘', '그전', '앞', 'rewind', '처음', '모습', '안', 'everyday', '끝', 'ain', 'til', 'ain', 'til', 'ain', 'til', '사랑', '날', '날', '사랑', '시작', '자리', '안', 'oh', 'oh', 'oh', '안', '곁', '안', '날', '감옥', '현실', 'don', 'care', '여우', '목숨', '날', '파도', 'Okay', '사랑', '앞', 'desperado', '상관', '노래', '그전', '앞', 'rewind', '처음', '마지막', '말', '모습', '끝', 'ain', 'til', 'ain', 'til', 'ain', 'til', '사랑', '날', '날', '사랑', '시작', '자리', '안', 'oh', 'oh', 'oh', '안', '곁', '안', '눈', '생각', '얼굴', '표정', '첨', '마지막', '사랑', 'don', 'good', 'bye', '사랑', '날', '날', '사랑', '시작', '자리', '안', 'oh', 'oh', 'oh', '안', '곁', '안']
1739	Can't Stop	CNBLUE (씨엔블루)	[83, 1844, 3866]	['하루', 'miss', '하루', '안', '안', '안', '한마디', '거울', '하루', 'stop', 'stop', '봄', '향기', 'stop', 'stop', 'stop', '바람', '눈', '햇살', 'stop', '한걸음', '뒤', '허락', 'miss', '한걸음', '뒤', '안', '안', '안', '한마디', '거울', '하루', 'stop', 'stop', '봄', '향기', 'stop', 'stop', 'stop', '한번', 'stop', 'stop', '대만', '맘', 'stop', 'stop', 'stop', '바람', '눈', '햇살', 'stop']
1740	살아 봤으면 해	2NE1	[705, 3373, 750]	['오늘', '하루', '온종일', '옷', '거울', '모습', '눈치', '밤', '하늘', '하루', '마음', '마음', '사랑', '사랑', '하루', '후회', '눈앞', '소리', '혼자', '촛불', '얼마', '마음', '집', '감옥', '눈치', '밤', '하늘', '하루', '마음', '마음', '사랑', '사랑', '하루', '후회', '밖', '술', '아픔', '웃음', '슬픔', '하루', '마음', '마음', '사랑', '사랑', '하루', '후회', '하루', '후회']
1741	보고 싶어...운다	린	[1593, 14, 55]	['친구', '농담', '혼자', '게', '웃음', '눈', '거짓말', '주', '룩', '주', '룩', '주', '룩', '주', '룩', '꿈', '꿈', '집', '버스', '발길', '곳', '사랑', '주', '룩', '주', '룩', '주', '룩', '주', '룩', '꿈', '꿈', '게', '게', '군', '게', '눈물', '주', '룩', '주', '룩', '주', '룩', '주', '룩', '꿈', '꿈']
1742	Crush	2NE1	[98, 921, 1748]	['여자', 'crush', '심장', 'rush', '언니', '날', '날', 'love', 'cuz', 'im', 'hot', 'love', 'cuz', 'im', 'cold', 'love', 'cuz', 'im', 'real', 'love', 'cuz', 'kill', 'love', 'cuz', 'im', 'hot', 'love', 'cuz', 'im', 'cold', 'love', 'cuz', 'im', 'real', 'love', 'cuz', 'kill', '게', '자신', 'TV', '말', '춤', '생각', 'music', '소리', 'MINZY', 'love', '싸가지', '싸가지', 'don', 'care', '싸가지', '조금', '싸가지', 'love', 'cuz', 'im', 'hot', 'love', 'cuz', 'im', 'cold', 'love', 'cuz', 'im', 'real', 'love', 'cuz', 'kill', 'love', 'cuz', 'im', 'hot', 'love', 'cuz', 'im', 'cold', 'love', 'cuz', 'im', 'real', 'love', 'cuz', 'big', 'ain', 'big', 'brother', '입술', '말', '날', '바보', '손해', 'day', 'everyday', '큐피트', '사랑', '얼굴', '위험', '싸가지', '싸가지', 'don', 'care', '싸가지', '조금', '싸가지', 'love', 'cuz', 'im', 'hot', 'love', 'cuz', 'im', 'cold', 'love', 'cuz', 'im', 'real', 'love', 'cuz', 'kill', 'love', 'cuz', 'im', 'hot', 'love', 'cuz', 'im', 'cold', 'love', 'cuz', 'im', 'real', 'love', 'cuz', 'kill', 'kill', 'kill', 'Yeah', 'kill', 'kill', 'hey', 'hey', 'hey', 'hey', 'hey', 'hey', 'hey', 'hey', 'hey', 'hey', 'hey', 'hey', 'hey']
1743	지구가 태양을 네 번	넬 (NELL)	[460, 3779, 3239]	['지금', '날', '기억', '중력', '마음', '지구', '태양', '안', '동안', '눈물', '날', '기억', '기억', '중력', '마음', '날수', '지구', '태양', '안', '동안', '찰나', '순간', '흑백', '사진', '속', '피사체', '슬픔', '표정', '지구', '태양', '안', '동안', '지구', '태양', '안', '동안', '생각', '시간', '지구', '태양', '안', '후', '모습', '날']
1744	까탈레나 	오렌지 캬라멜	[3082, 1904, 641]	['까탈', '레', 'Red', 'Sun', '콧대', '까탈', '레', 'Red', 'Sun', 'Meri', 'Oye', 'Hoi', 'Hoi', '여자', '춤', '라', '라라', '손', '목소리', '때', '소리', 'Meri', 'Oye', 'Hoi', 'Hoi', 'Paula', 'Mera', 'Oye', 'Hoi', 'Hoi', '만점', '까탈', '레', 'Red', 'Sun', '콧대', '까탈', '레', 'Red', 'Sun', 'Meri', 'Oye', 'Hoi', 'Hoi', '녹', '녹', '녹', '녹', '녹', '녹', '르', '르', '시크', '여자', '매력', '시간', '시간', '뼈', '라', '라라', '손', '목소리', '때', '소리', 'Meri', 'Oye', 'Hoi', 'Hoi', 'Paula', 'Mera', 'Oye', 'Hoi', 'Hoi', '부족', '힘', '까탈', '레', 'Red', 'Sun', '콧대', '까탈', '레', 'Red', 'Sun', 'Meri', 'Oye', 'Hoi', 'Hoi', '손', '까탈', '레', '콧대', '까탈', '레', 'Red', 'Sun', 'Meri', 'Oye', 'Hoi', 'Hoi', '녹', '녹', '녹', '녹', '녹', '녹', '르', '르']
1745	멘붕 	2NE1	[1241, 3067, 3616]	['진동', '힘', '척추', '느낌', '꽃', '송이', 'Fire', 'Fire', '불조심', '말', '요가', '자', '꼬리', '세상', '요지경', '짜가', '마수리', '수수리', '사바하', '영혼', '자장가', '위', '자신', '수목', '금', '일', 'Karma', 'karma', 'karma', 'gon', 'Karma', 'karma', 'karma', 'gon', 'gon', '보름달', '강강수월래', 'ne', 'everybody', 'sqalay', '세상', '멱살', '막춤', '눈', '감별', '짝퉁', '산토끼', '대박', '쌍코피', '머리', '동공', '멘탈', '붕괴', '미션', '성공', '비디', '부', '마타', '무의식', '세상', '수목', '금', '일', 'Karma', 'karma', 'karma', 'gon', 'Karma', 'karma', 'karma', 'gon', 'gon', 'beautiful', 'life', 'painful', 'life', 'beautiful', 'life', 'painful', 'life']
1746	흔한 노래	임창정	[1493, 3026, 2761]	['빨래', '샤워', '친구', '술', '한잔', '약속', '머릿속', '생각', '눈물', '길거리', '노랫말', '이야기', '이야기', '노래', '사람', '노래', '이별', '노래', '가사', '사랑', '앞', '상처', '가슴', '노래', '이야기', '이야기', '노래', '사람', '노래', '이별', '노래', '가사', '노래', '노래', '노래', '사람', '노래', '이별', '노래', '가사']
1747	씨스루	권진아	[818, 1278, 3399]	['Party', 'time', '사람', '바텐더', 'cause', 'red', '음악', 'tempo', 'tempo', '술', '색깔', '맘', '그때', '타이', '스니커즈', 'point', '남자', '마음', '이상', '기분', '몸', '오', '워', '후회', '마음', 'ye', '마음']
1748	착한 여자	2NE1	[1992, 427, 2038]	['남자', 'felt', 'right', 'right', '처음', '순간', '관심', 'wrong', '눈빛', '눈물', '여자', '남자', '남자', '여자', '사랑', '맘', 'Cuz', 'good', 'yeah', 'love', 'kiss', 'lie', 'Cuz', 'good', 'yeah', 'kiss', 'love', 'lie', 'Cuz', 'good', 'yeah', 'love', 'kiss', 'lie', 'Cuz', 'good', 'yeah', '눈앞', '처음', '고백', '말', '눈물', '그리움', '여자', '남자', '남자', '여자', '사랑', '맘', 'Cuz', 'good', 'yeah', 'love', 'kiss', 'lie', 'Cuz', 'good', 'yeah', 'kiss', 'love', 'lie', 'Cuz', 'good', 'yeah', 'love', 'kiss', 'lie', 'Cuz', 'good', 'yeah', '날', '사랑', '말', '남자', '바보', '맘', '슬픔', '눈물', '사랑', '게', '날', '날', '날', '날', 'cuz', 'good', '자', '날', 'good', '진심', '필요']
1749	감아 	로꼬	[2345, 2543, 3150]	['때', '상상', '꿀', '단잠', '자신감', '행동', '부족', '끝', '꿈', '힘', '하루', '목소리', '심기', '손', '사람', '잘못', '머리', '오늘', '고생', '이번', '주말', '눈', '팔', 'Baby', '오늘', '밤', '눈', '눈', '허리', '팔', '동안', '주말', '일', '정신', '몸', '욕심', '압박', '머리', '때', '무대', '위', '일', '편안', '현실', '꼬리', '물기', '전', '이상', '아무것', '생각', '밖', '준비', 'Baby', '오늘', '밤', '눈', '눈', '허리', '팔', '온도', '아침', '뎁', '몸', '옆', '기대', '옆', '손', '눈', '걱정', '시간', '밤', '곁', '곁', '손', 'Ma', 'Baby', 'Baby', '오늘', '밤', '눈', '눈', '허리', '팔', '노래', '주제', '이야기', '이야기', '하루', '말', '거짓']
1750	Happy	2NE1	[3819, 3769, 936]	['Happy', '생각', '의미', '후', '시간', '집착', '부담', '짐', '불편', '바보', '눈치', 'DIDN', 'CRY', 'CRY', 'CRY', '원망', '끝', 'BYE', 'BYE', 'BYE', '행복', 'OOH', 'OOH', 'NOT', 'HAPPY', 'BUT', 'HOPE', 'YOU', 'RE', 'HAPPY', 'NOT', 'HAPPY', 'BUT', 'HOPE', 'YOU', 'RE', 'HAPPY', '기억', '행복', '날', 'Hope', 're', '행복', '날', 'Wish', 're', 'thought', '노력', '밤낮', '때', '여자', '안', '사랑', '안', '행복', '말', 'WAIT', 'POW', '맘', 'OUCH', 'Thought', 'happy', 'Cool', '한', '눈물', '진실', '맘', '미련', '사랑', '거짓', '바보', '눈치', 'DIDN', 'CRY', 'CRY', 'CRY', '원망', '끝', 'BYE', 'BYE', 'BYE', '행복', 'OOH', 'OOH', 'NOT', 'HAPPY', 'BUT', 'HOPE', 'YOU', 'RE', 'HAPPY', 'NOT', 'HAPPY', 'BUT', 'HOPE', 'YOU', 'RE', 'HAPPY', '기억', '행복', '날', 'Hope', 're', '행복', '날', 'Wish', 're', '행복', 'HAPPY', 'ENDING', '진심', '행복', 'HAPPY', 'ENDING', '진심', 'NOT', 'HAPPY', 'BUT', 'HOPE', 'YOU', 'RE', 'HAPPY', 'NOT', 'HAPPY', 'BUT', 'HOPE', 'YOU', 'RE', 'HAPPY', '기억', '행복', '날', 'Hope', 're', '행복', '날', 'Wish', 're']
1751	Scream	2NE1	[3761, 138, 952]	['Scream', 'ah', 'ah', 'ah', 'ah', 'ah', 'ah', 'ah', 'ah', 'ah', 'ah', 'Scream', 'ah', 'ah', 'ah', 'ah', 'ah', 'ah', 'ah', 'ah', 'ah', 'ah', 'Scream', 'ah', 'ah', 'ah', 'ah', 'ah', 'ah', 'ah', 'ah', 'ah', 'ah', 'Scream', 'Scream', 'Scream', 'Scream', 'Scream', 'Scream', 'Scream', 'Scream', '때', 'callin', '참견', 'control', 'wan', '생각', '오늘', 'crazy', '만취', '상태', '감당', '안', '이제', '눈치', '말', 'Turn', '앞뒤', '기분', '눈', 'situation', '이제', '반복', 'situation', 'fly', 'Scream', 'ah', 'ah', 'ah', 'ah', 'ah', 'ah', 'ah', 'ah', 'ah', 'ah', 'Scream', 'ah', 'ah', 'ah', 'ah', 'ah', 'ah', 'ah', 'ah', 'ah', 'ah', 'Scream', 'ah', 'ah', 'ah', 'ah', 'ah', 'ah', 'ah', 'ah', 'ah', 'ah', 'Scream', 'Scream', 'Scream', 'Scream', 'Scream', 'Scream', 'Scream', 'Scream', 'everybody', '내일', '걱정', '내일', '밤', '일', '비밀', '젊음', 'wan', 'fun', '느낌', '눈빛', '심장', '느낌', '자신감', '춤', '날', '기분', 'wan', 'jumping', 'Hey', 'DJ', '노래', 'PUMP', 'IT', '음악', 'Turn', 'DJ', '볼륨', '기분', '눈', 'situation', '이제', '반복', 'situation', 'fly', 'love', '남자', '사랑', '다짐', 'love', '날', '이제', '끝', 'situation', '이제', '반복', 'situation', 'fly', 'Scream', 'ah', 'ah', 'ah', 'ah', 'ah', 'ah', 'ah', 'ah', 'ah', 'ah', 'Scream', 'ah', 'ah', 'ah', 'ah', 'ah', 'ah', 'ah', 'ah', 'ah', 'ah', 'Scream', 'ah', 'ah', 'ah', 'ah', 'ah', 'ah', 'ah', 'ah', 'ah', 'ah', 'Scream', 'Scream', 'Scream', 'Scream', 'Scream', 'Scream', 'Scream', 'Scream']
1752	오늘 뭐해	4minute	[3035, 2, 3073]	['Yeah', 'MINUTE', 'sound', 'ha', 'ha', 'ah', 'ah', 'ha', 'ha', 'ha', 'MINUTE', 'Ha', '주말', 'MINUTE', 'Ha', '주말', '학교', '곳', '집안일', '일', '회사', '방황', '일상', '일', '일', '일', '사람', 'TV', '리액션', '사람', '오늘', '세상', '사랑', '전화', '주말', '주말', '영화', '밥', '남자', '아메리카', '노', '한잔', '밤', 'Party', 'tonight', '걱정', '얼굴', 'love', 'Show', 'lol', 'face', '때', '스트레스', '일상', '분간', '전방', '웃음', '발사', '멍', '사람', '생활', '사람', 'gon', 'rock', 'kill', '세상', '사랑', '전화', '주말', '주말', '영화', '밥', '남자', '아메리카', '노', '한잔', '밤', 'Party', 'tonight', 'ha', 'ha', 'ah', 'ah', 'ha', 'ha', 'ha', 'party', 'yo', 'ha', 'ha', 'ah', 'ah', 'ha', 'ha', 'ha', 'MINUTE', 'Ha', '주말', 'MINUTE', 'Ha', '주말']
1753	그런 남자	Bro	[1283, 552, 1078]	['말', '맘', '남자', '힘', '때', '남자', '눈길', '선물', '가슴', '남자', '남자', '양심', '얘기', '때', '바다', '남자', '재벌', '연봉', '남자', '우스갯소리', '남자', '만약', '남자', '한눈', '남자', '약', '인생', '왕자', '사우디', '가세', '일부다처', '제인', '함정', '가슴', '에어백', '눈', '밑', '애벌레', '진실', '공격', '얼굴', '총', '양심', '운']
1754	Goodbye	소녀시대 (GIRLS' GENERATION)	[148, 3226, 1131]	['뒤', '대사', '드라마', '말', '예상', '스토리', '밤새', '얘기', '눈빛', '고백', '이제', '일기', '속', '불안', '미래', '안녕', 'good', 'goodbye', '한때', '숨', '그때', '존재', '신', '인', '이야기', '밤새', '얘기', '눈빛', '고백', '이제', '일기', '속', '불안', '미래', '안녕', 'good', 'goodbye', '맘', '다음', '다음', '반복', 'yeah', '입술', '마음', '이제', '내일', '비', '안녕', 'good', 'goodbye', 'Yeah', 'Yeah', '시간', 'good', 'goodbye', 'Goodbye', '어제', 'good', 'goodbye', 'Ooh', '이제', '안녕', 'good', 'goodbye', 'Yeah', 'oeah', 'Good', 'good', 'good', 'goodbye']
1755	Baby I Miss You	2NE1	[2540, 1791, 1815]	['Baby', 'miss', '표현', 'Boy', 'miss', 'much', '모습', '하루', '종일', 'day', 'young', 'boy', '안', '행동', '미소', 'bad', 'boy', 'play', 'game', 'boy', 'handle', '마음', 'don', 'care', 'show', 'show', 'Baby', 'miss', '표현', 'Boy', 'miss', 'much', '모습', '하루', '종일', 'day', 'Boy', '처음', '말', 'hey', '표정', '예전', '사이', 'll', 'star', '눈', '빛', '머리', 'god', '곳', '마음', 'don', 'care', 'show', 'show', 'Baby', 'miss', '표현', 'Boy', 'miss', 'much', '모습', '하루', '종일', 'day', 'look', 'set', 'free', 'look', 'll', 'everything', 'don', 'need', 'anything', 'secret', 'world', 'Nobody', '길', '눈', '사랑', '말', '말', 'Baby', 'miss', '표현', 'Boy', 'miss', 'much', '모습', '하루', '종일', 'day']
1756	뛰뛰빵빵	비투비	[3090, 625, 913]	['Action', 'action', 'place', 'action', 'Ready', 'set', 'action', '실감', '위', '필요', 'girl', '사랑', '날', 'ma', 'girl', '인사', '맘', '시간', '맘', '잠', '생각', '눈물', '운전', '음악', '빵', '빵', '빵', '빵', '빵', '빵', '경적', '소리', '오늘', 'Babe', '짱구', '맘', 'Uh', '식음', '전폐', '불면증', '선물', '사양', '속', '기분', 'Uh', '맘', '시간', '맘', '잠', '생각', '눈물', '운전', '음악', '빵', '빵', '빵', '빵', '빵', '빵', '경적', '소리', '오늘', 'Babe', 'Babe', '창밖', 'Babe', '날씨', '오늘', 'Babe', 'Babe', '옆', '자리', '추억', '오늘', '생각', '눈물', '운전', '음악', '빵', '빵', '빵', '빵', '빵', '빵', '경적', '소리', '오늘', 'Babe', 'Ay', 'ay', '차', '반쯤', '정신', '경적', '예측', '출발', '기본', '고속도로', '한가운데', '일인', '시위', '테', '사태', '근처', '한강', '다리', '소리', 'god', '빵', '빵', '오늘', '빵', '빵', '눈물', '빵', '빵', '빵', '빵', '눈물']
1757	별 헤는 밤	40	[873, 2500, 1501]	['밤', '눈가', '모습', '밤', '날', '지새', '날', '캔버스', '입술', '눈동자', '간직', '그때', '미소', '온기', '곁', '눈', '이별', '말', '곁', '곁', '달빛', '날', '길', '창가', '자리', '커피', '한잔', '대화', '파', '곁', '눈', '이별', '말', '곁', '곁', '사진', '때', '맘', '이상', '조금', '곁', '조금', '곁', '곁', '밤']
1758	Wait A Minute	소녀시대 (GIRLS' GENERATION)	[569, 1413, 3058]	['Mystery', 'Chic', '사람', '아이러니', '시간', 'gosh', '손짓', 'Gesture', '한번', '사랑', '고백', '생각', '잠', '걸', '고개', 'wait', 'minute', '세상', '눈', '목소리', '아이러니', 'Don', 'gosh', '손짓', 'Gesture', '한번', '사랑', '고백', '생각', '잠', '걸', '고개', '테', '남자', '말', 'gosh', '일', 'heart', '심장', '날', '날', '날', '눈웃음', 'love', '말', 'wait', 'minute']
1759	Delicious	투하트 (우현, 키)	[1852, 1009, 1149]	['Swear', 'Delicious', 'Swear', 'Delicious', 'Swear', 'Delicious', 'Girl', 'Is', 'Nutritious', 'Girl', 'Is', 'Delicious', '여신', '흠', '완벽', 'Girl', 'Is', 'Nutritious', 'Girl', 'Is', 'Delicious', '존재', '자체', '자신', 'Girl', 'Is', 'Nutritious', 'Girl', 'Is', 'Delicious', '손', '입술', '귓가', '사랑', '허락', 'Sweet', 'Girl', 'Dream', 'Girl', '입술', '위', 'Sweet', 'Girl', 'Girl', '사랑', 'Girl', 'Is', 'Delicious', 'Girl', 'Is', 'Delicious', 'Girl', 'Is', 'Delicious', '겐', '말', '상대', 'Girl', 'Is', 'Nutritious', 'Girl', 'Is', 'Delicious', '옆', '시간', '곁', '꿈', 'Sweet', 'Girl', 'Dream', 'Girl', '입술', '위', 'Sweet', 'Girl', 'Girl', '사랑', 'Girl', 'Is', 'Delicious', 'Girl', 'Is', 'Delicious', '이제', '이상', 'Girl', 'Is', 'Nutritious', 'Girl', 'Is', 'Delicious', '만족', 'Sweet', 'Girl', 'Dream', 'Girl', '입술', '위', 'Sweet', 'Girl', 'Girl', '사랑', 'Girl', 'Is', 'Delicious', 'Girl', 'Is', 'Delicious', 'Girl', 'Is', 'Delicious']
1760	Beep	박지윤	[3374, 854, 2595]	['sensor', '사람', 'sensor', 'Beep', 'Beep', 'Beep', 'Beep', 'Beep', '예감', '선물', 'Sexy', 'Vow', 'Vow', 'Vow', 'Vow', 'Vow', '사람', '남자', '여자', '비교', 'Baby', '이상', '요즘', '그즈음', 'Beep', 'Beep', 'Beep', 'Beep', 'Beep', '용서', 'Beep', 'Beep', 'Beep', 'Beep', 'Beep', 'Beep', 'Beep', '예감', 'Shock', 'Shock', 'Shock', 'Shock', 'Shock', 'Sexy', 'Vow', 'Vow', 'Vow', 'Vow', 'Vow', '사람', '남자', '비교', 'Baby', 'Beep', 'Beep', 'Beep', 'Beep', 'Beep', '예감', 'Shock', 'Shock', 'Shock', 'Shock', 'Shock', 'Sexy', 'Vow', 'Vow', 'Vow', 'Vow', 'Vow', '사람', '남자', '밤', 'Baby', 'oh', 'Baby', 'oh', 'Baby', 'oh']
1761	야생화	박효신	[1999, 837, 3160]	['얼음', '꽃', '바람', '얼굴', '말', '이름', '날', '눈물', '바람', '한줄기', '햇살', '몸', '기억', '마음', '길', '위', '눈물', '끝', '사랑', '불꽃', '빗물', '눈', '맘', '추억', '속', '기억', '마음', '길', '위', '눈물', '끝', '땅', '위', '온몸', '손끝', '향기', '손', '훗날', '봄', '그날']
1762	Come Back Home 	2NE1	[3469, 2804, 1736]	['숨소리', '눈물', '향기', '말', '거짓말', 're', 'Home', 'home', '세상', '끝', '날', '곁', 'home', 'home', '아픔', '뒤', '해', '대답', '시간', '속', '앞', '날', 'Home', 'home', '세상', '끝', '날', '곁', 'Home', 'home', '아픔', '뒤', '해', '유일', '그림자', '외로움', '그리움', '날', '손', '웃음소리', '모래성', '순간', '밤', '가위', '날', '꿈속', '이름', '시간', '앞', 'queen', 're', 'ruler', 'Home', 'home', '세상', '끝', '날', '곁', 'Home', 'home', '아픔', '뒤', '해']
1763	이겨낼거야 2 	스윙스	[545, 3744, 3682]	['이름', '나라', 'Rap', '장래', 'Prince', '전', '가사', '언행일치', '말', '답', '수학', '수수께끼', '말', '지하', '속', '세월', '오늘', '시간', '애벌레', '나비', '단계', '도달', 'beat', '위', '날', '소개', '이름', '스윙', '스', '야망', '감정', '기복', '때', '눈물', '약', '사람', '남', '업적', '날', '새끼', '돼지', '애미', '애비', '애', 'sadist', '말', '뒤', '말', '때', '바닥', '말', '실력', '사람', '연예인', '병', '사짜', '마', '취급', '사람', '진지', '병', '환자', '여자', '이성애자', '남자', '이제', '노력', '이성애자', '얘기', '말', '때', 'homosexual', '한', '사람', '여자', '학습', '편견', '성찰', '불', '심판', 'game', '진보', '답', '절', 'hulk', '앞', '벽', '뼈', 'club', '책', 'drama', '다큐', '뱀', '교배', '단체', '필요', '상술', '사람', '박수', '생각', '가수', '부탁', '돈', '음악', '존중', 'fan', '부', '약속', '엄마', '부자', '법', '힙합', '속', '신앙', '확신', '힙합', '답변', '확인', '힙합', '시대정신', '유행', '곁', '예시', '대세', '장르', '하나', '레', '힙합', 'fusion', '약자', '음악', '사양', 'good', 'bye', '멋', '강자', '강자', '서울', 'boxer', '지', 'boxer', '얘기', '경쟁력', '요소', '폭력', '체계', '격투', '창의', '어휘', 'wit', '가사', '공평', '날', '날', '스윙', '돌고래', '상어', '상대', 'hulk', '앞', '벽', '뼈', 'hulk', '앞', '벽', '뼈', 'hulk', '앞', '벽', '뼈', '동생', 'rap', '정수', 'word', 'play', '연습', 'girl', 'friend', '정치', '능력', '이용', '매체', '용기', '이제', 'hip', 'hop', '대세', '동생', 'rap', '정수', 'word', 'play', '연습', 'girl', 'friend', '정치', '능력', '이용', '매체', '용기', '이제', 'hip', 'hop', '대세', 'hulk', '앞', '벽', '뼈']
1764	잊고 있는중 	DK	[1181, 3018, 154]	['반년', '뒷모습', '때쯤', '사람', '말', '모습', '눈물', '사랑', '나', '행복', '사람', '기억', '오랫동안', '겨울', '봄', '오늘', '눈물', '낫', '행복', '사람', '가슴', '사랑', '안', '잊을수', '날', '결혼', '사람', '헤어', '질주', '뒷모습', '때쯤']
1765	고백	스탠딩 에그	[872, 1398, 866]	['oh', 'oh', 'oh', '손', '때', 'oh', 'oh', 'oh', '어깨', '때', '곁', '게', '손', '그때', '옆', '어깨', '기대', '때', '꿈', '맘', '곁', '게', '안', '맘', '친구', '게', 'oh', 'oh', 'oh', '손', '때', 'oh', 'oh', 'oh', '어깨', '때', '앞', '게', '맘', '사람', '곁', '이상', '맘', '눈', '맘', '곁', '게', '안', '맘', '친구', '게', 'oh', 'oh', 'oh', '손', '때', 'oh', 'oh', 'oh', '어깨', '때', '이제', '말', '손', '이제', '말', '꿈', '맘', '곁', '게', '안', '맘', '친구', '게', 'oh', 'oh', 'oh', '손', '때', 'oh', 'oh', 'oh', '어깨', '때', 'oh', 'oh', 'oh', '손', '때', 'oh', 'oh', 'oh', '어깨', '때']
1766	뜨래요 	배치기	[3053, 1821, 185]	['빗물', '사이', '모습', '손', '눈', '눈물', '오지', '맘', '생각', '한치', '후회', '사랑', '게', '미련', '안', '사랑', '서울', '밤거리', '오', '밤', '어둠', '위', '빙판', '달빛', '아스팔트', '위', '스케치', '악셀', '점프', '도시', '하늘', '위', '차', '그날', '길', '빌딩숲', '사이', '안', '노래', 'Me', '혼자', '때쯤', '습관', '바람', '향기', '자극', '코끝', '가로등', '불빛', '눈물', '속', '미련', '이제', '거리', '위', '신호', '사랑', '서울', '밤거리', '오', '밤', '어둠', '위', '길', '위', '날', '위로', '맘', '밤', '길', '위', '날', '위로', '언제쯤', '맘', '조명', '달', '도시', '밤', '속', '난리굿', '공기', '기분', '부', '조명', '달', '도시', '밤', '속', '난리굿', '공기', '기분', '부', '사랑', '서울', '밤거리', '오', '밤', '어둠', '위']
1767	그 중에 그대를 만나	이선희	[131, 29, 3608]	['운명', '생각', '하루', '운명', '소', '별', '사람', '꿈', '서로', '사랑', '기적', '어른', '자신', '어제', '인연', '모습', '어린아이', '소', '별', '사람', '꿈', '서로', '사랑', '기적', '꽃', '입술', '이름', '이름', '하나', '오', '이유', '별', '사람', '서로', '사랑', '억겁', '시간', '사랑', '운명', '기적']
1768	그대라는 이유	먼데이 키즈 (Monday Kiz)	[2211, 2518, 1703]	['이별', '시작', '말', '그때', '말', '눈물', '조금', '시간', '부탁', '맘속', '추억', '눈빛', '날', '눈물', '기억', '영원', '테', '순간', '행복', '날', '세월', '시간', '때', '쯤', '훗날', '그때', '날', '이유', '시간', '아픔', '맘속', '미소', '미소', '빈자리', '눈빛', '날', '눈물', '기억', '영원', '테', '순간', '행복', '날', '세월', '시간', '때', '쯤', '훗날', '그때', '날', '이유']
